Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
e379c3749fd5c130626743e63036a6b2	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
aebade9e05bce96394fd729b93fe76e6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
09b974f2cc9c0cca68aa81989f6c9b38	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
2893012cef94ebf3e8f6b425d4affaee	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_indohii
5c9eff3067b028a443efe059ae496896	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__NA	g__NA	s__NA
f61f1cc66c2cbc570ba8352515826efd	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2f37028cc236fdcc2ca292929f89331e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
397bfc8dca4fa5ce0967567ebff4d551	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__unidentified	g__unidentified	s__unidentified
a36112472191cef232a17c6ddb60d34c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6e76901c46b052da3588a28b4aaf959e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metacordyceps	s__Metacordyceps_chlamydosporia
6d4536b49b824d2dfd02fe02804f4643	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
10c7757b31d6a6fd89be5ed94b809a22	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
afb924ea036c1f62a8c4c63ed0df90b1	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_anisopliae
7d30beb3a6e945ad2a6d3e5662d22e31	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2cf99f38a181825369b9fe5d2297b8a7	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Vanrija	s__Vanrija_humicola
28b89f9e818c5fc601a24e7afa22f958	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b0ce08e9d0b1202b2c4f5fad642f4eba	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
e26be5ef6995f69b05f97838045f072c	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Trichophaeopsis	s__unidentified
86a2e502a403cab9bc6f1acf652abb6c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__unidentified
5742676152276108f731da98ff2ee6b4	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Thyrostroma	s__Thyrostroma_compactum
2e5c1ebd19d5dbc96917f5fc92f05f68	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
c1461f253aa3e61c4b6524bcb59174c7	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__NA
cdf316521e69a9285a971d1151ca0007	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
ced317755464037421226874cc6db9ab	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Sclerotiniaceae	g__Botrytis	s__Botrytis_caroliniana
7e7c19ac8a01ee53e2fc93aa6f37b90b	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
90333ffc7341206ea8707d3b03da71d7	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_spinosum
20e00e7a99226676d58313c1610c30b7	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
a579bbf5598ce6868688fc2dbf84800c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
494b9579438df7b91ab941f9148199c9	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Rhizophagus	s__Rhizophagus_irregularis
807cf138d7d8ea4fde7410ccd5d2b069	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
256062dcb3187def5174e1c812b7db54	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
20ddbb807950fd448a6aaa2c86096627	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	s__unidentified
3a57e07e767fd59c45ede4729f51e6c9	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f9b218248f412c37d19c2bba1ec0c172	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
ccb1a5ef83f55b446b912150db8d861f	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_penicillioides
518a2aced7521cd14082da5be68d7c4e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d95bd8ebbdae70ec549b858b7712eb68	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Gymnoascus	s__unidentified
298110335c93e0fd4cf5d4d06d804f4c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
bef1f37b76a8afd3df4cf2f596ff95b6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
feab35ef11d608eca7b6df4d7e807c0e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
24c96c7ce5e4a5b0038a94d9ca0ce900	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
3921dbd29acab1d8981a185e9f5b0721	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_furcatum
83d11f235599f0cec159ea8a1f2e3957	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__unidentified	s__unidentified
4c855812749db09eaa9e347afce00ee0	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__NA	g__NA	s__NA
c7946f98d4c3c64ad7129e9716560eaa	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Auxarthron	s__Auxarthron_umbrinum
69a4f45b539401f11ef89704c73a4956	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
286564459547796c86a99d5963ded939	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
59b49bd7181c4508efde8f00dc2bee21	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	s__unidentified
6f66ea4339a12444aed7bc2d2fd9be5c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
5c793f78f585dfed243d31e475a3be4e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6a019e9f372f3f42b35f6ef1bde24d84	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1a4309d455c88ae4ab13cbe01d1e9f5c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__NA	s__NA
f484e8c52952e8e241692a35e22f3f14	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_solani
285831602066be9c3c9f3d4a3dda0e6f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
4b2bc88b545dbb0ca52e70c884730be8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c685ac5b33e703730edc07f0eeee41aa	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_podzolica
69ca1bd0800489495beef8ce003a804b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c49f1107da337041cbb88e4db395f72c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
678eba931b1c7998fc06aa26ab7eba54	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
644e8b850598933e6b70b44f6044c088	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__NA	s__NA
c817c78bcc15dfa1bce4e12fd0cf5b61	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Dactylonectria	s__Dactylonectria_anthuriicola
656a7f2462e52f5673c0ceb27098f81c	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__unidentified	s__unidentified
c78cb497ec870039a52ab17e9305c1dc	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Ruhlandiella	s__unidentified
8a092789d4028bf52519619a8c3af3c5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
715bcdeb4a2dce801739a2b64a3c5086	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_polychromum
89307a3f695d1ce888baa74899265337	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
15d6a1d8d15b0a67cc27b1460a015e71	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a94452649a1a64914a9bd6e8a31c529c	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Vanrija	s__Vanrija_humicola
f9c40ed47c0705986f1a8d94acebba73	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
ce416a9797ba95f119293f3c8b051086	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
427eb1133622d42e5d311295e48792e1	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__NA
2c54d6d32921deaac9419e7780d018c3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__unidentified
b5885a3e7c5a7a7dbb52411a8140da60	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Arthrobotrys	s__Arthrobotrys_elegans
420d14929436e3b0f3cd03660009afdd	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
1e6d4408d20b5b5885e4716b2a951b28	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Spirosphaera	s__Spirosphaera_cupreorufescens
d47644a101b1545b4ba7ce675593680e	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__unidentified	s__unidentified
aa2cbf50bc5b7d3046291cb6a9612b6c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3050614e54f9cdd11f5c511c69e053ef	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
b87654ce96f8834060602c56ed40eefe	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__unidentified	g__unidentified	s__unidentified
079115a36e926667b7b42d202fbe1e3b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
35c7c7d6d54699a870314edd766b899d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Didymosphaeria	s__Didymosphaeria_variabile
6312618db36301634d0d981f3c40c4e5	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__Pyrenochaeta_inflorescentiae
602a8df04f1556f9a488c457e75c9061	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_longisporopsis
a3f7631b3a38ce51d62e5dd2db038d58	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Trichophaeopsis	s__unidentified
d60bb76b2830605225f3d013d9c8beb0	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
07e0774dc06f2290151a023b592b4e97	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Ilyonectria	s__Ilyonectria_liriodendri
c8fc660c4775592ba72aeab891a4aa40	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
bfcb98e716ee264c5a99b8669de2732e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
024229f9501eca3c01018bf78a0f2d05	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
ac6abfe4401b590f52ab595f1a820bd8	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_podzolica
82781787d5636c772d18337f35441be8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e2753669f3672d6bc4e47d9c72687fa9	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	s__Stachybotrys_chartarum
8445d23ddfe0826db150a1e1cb978c90	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
4a1b598eb475af33339a18dffe41a9e4	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__unidentified
e61b2984aa20cb52d92414a0595d0b8b	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
27f087365dbb3e7750e68cb13940379e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__NA	g__NA	s__NA
aa0b895032625783029865ad51398112	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__NA	s__NA
cd68b221073b6eae4639f04896135a6c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__NA
4622a2e84da2c5294b01626356f472b9	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
116c0b50642c2e9d24669b87534ba7e6	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
53e3470866f54d27efce2b31a3d29cd3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0f03125127f7e4171e334f3dd62ce644	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	s__Coniochaeta_canina
a1bb7f14036ab6f5eacfcfbbfd8de8c3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__NA
2c638af834995507c3bce002abb82c8d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metacordyceps	s__Metacordyceps_chlamydosporia
7cf763d58449c3d7a3de3a8ab2224d95	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b12e3f4a7554c6a60bc4435ca8d08ddd	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_quiescens
e434f4ec20a14ddd6895138e72fe113a	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
3c33826318eb86dfaa19632f2eb39e0b	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
a2fcb62b3e2b33640cd11ecbb07f791b	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
f0230337d14d23b2dd154e5acba26163	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
c33d72677410448a327bb8c6de86be9c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
56c5bc4ed0bc84227b1709ae61cad824	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
23967ce4cc49386f3acf6505fb4e2a12	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
220386706be9b72d822e4ca30ae711b5	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
25083ff5be524110bc1a183c7542fe2a	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Didymella	s__Didymella_exigua
d3b5eae4fb1e1a5b5040f6d101476dc1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
3706291a54a6a18df3a565f2d1fb2e14	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__NA
ee390162fcd35be305bc2dcf8b241def	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Suillaceae	g__Suillus	s__Suillus_quiescens
3a837b49c92c8b93601ac760e4f991c9	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
b9ebdbd53f9a15bb59fa04bb2d149043	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
c376d4f51f35237fa4b7dc8311429fcd	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_exigua
de9316f53b261347beb13988b396c597	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__unidentified	s__unidentified
714afff3c9d01d174437ca518e10e462	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
63d677b343fe0b05d174f9f9f1d6b1f8	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
a18e403d1f892f96260979fed19c7be0	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
c381c0db3c22accd8a1bd9f02258d2b9	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_domesticum
1c21a089ac1fbce45390b9f7dacd1703	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_spinosum
daf667dac7ac2a9f0a5b30450c3e4e44	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
e46b458b607cb795d26d7223a8714bac	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_carneum
b264b29ad48c25c07b6baac10f474486	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_horticola
5c45e117d608aa69cd12d59956972c69	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
1afa88741ce8832f6b71154c30c41a8e	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
785611ddb6f8221a13f32a9133277cb1	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__NA	f__NA	g__NA	s__NA
6bb7414c020d2a8968e34751b437a8e2	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	s__Coniochaeta_polymorpha
58208f31775229304f4fc46d8f7679f3	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_podzolica
6dd51ba6814713cd460dabcf7802156f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b3e7c96281eefabed2fe4a284a12c55b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
ca0159091f209251109d3f83f4699f63	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	g__Helicoma	s__Helicoma_fumosum
4222b5052a9ac849bb95edf4196b425a	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__unidentified	s__unidentified
aeaccf5cee2a29f960fbc0898d0dd02d	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
29a07548dfd7718fedd75cfeffbadd14	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
1624f42c0735734cf502e5a2594b86cf	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
239e7a1bf723e83a002ff388856f76ee	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__unidentified
a366f1c67aceb9ad8907310ef6c7f972	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
01852ab4b0b5a0d609d44fe806805e2a	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
cd97d2faf641a4847a4b9efa5b01897e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c6b18e3b5034b224cf483305f922345d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
3ee1e20d8488d377f5f7550cd84aadb3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Trichoderma_harzianum
b7e0c1de567f2b4aaeec5219e11e3062	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
d38cce70d2734ba0643f34569a801ec3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariales_fam_Incertae_sedis	g__Ramophialophora	s__Ramophialophora_humicola
213a3e276fc96491fd5c4a38b612c7b9	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__unidentified	s__unidentified
61490473b7ed2c23499d8d54ca8a20db	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	s__NA
ea0421d1e20b8f4ff019dfe5d34737a8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
388cb07507e959e25048fd405e784faa	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__Pyrenochaeta_inflorescentiae
23e214e0ae4a874df5dcbc880fb4d387	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
48ab40937c3cfa63d0216e4cc51cdc00	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
67b83088bbf7486b416768f11d9496a9	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Ruhlandiella	s__unidentified
9adc99ae346b5c2424448e2bdb9fb269	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__unidentified	s__unidentified
569cec880cc65b43759339378f8ffdfb	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Udeniozyma	s__unidentified
6f4ca31bd89bc0714a8f00356bcabd3f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d4954bc5d1528b886322bfb0dc3c6ff9	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
b62e1aee0b6f65df4fc2ee7d314c3c6e	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__NA	f__NA	g__NA	s__NA
6058498f76feec74cf2e27be1271cbf4	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
cc73ae50ba25cb6c8e07fda47df3ec43	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_charticola
d6d6b18b26034e349e2d0b8544b21d7a	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__NA	s__NA
bf6d909e5894bd88db9af1e5a19d0472	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
80d22b9417bed36ce766cdc03d4dab4c	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
6e66a13017a5db2a463e0df1e59d63ef	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d7fb3f5a7a4a9dfad33233d1e1b52f8b	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c3e11e37f336f7cb73165ecad32d13cb	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	s__unidentified
5a94b73cb955c30a73d786df5f6218de	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
e7b6c21567e06ddd7c786c962916a1d5	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
770c402181a5f331ed2a7d1cd3da6c0a	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
9938d282dc16c82ac65d2f480f3786cb	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Chalara	s__Chalara_hyalocuspica
1e8ae75933c6e4ee2bc5aa828e63c8f9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lyophyllaceae	g__Fibulochlamys	s__Fibulochlamys_chilensis
23927158436f178e05dbf55c9d27d6a9	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
1af4836d4e74023806702ede5b407253	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__naganishia_friedmannii
